"Fecha","AGUA","CARBON","GAS","LIQUIDOS","PPP Bolsa Mes","Precio Min. Bolsa diario","Precio Max. Bolsa diario","PPP Bolsa diario"
"2018-11-04 00:00:00",99.152996860905,163.98122629582807,464.72257865148686,898.3287775255393,105.46012466666662,107.659688,127.664688,115.826345
"2018-11-05 00:00:00",96.60174838480653,163.50394690265486,467.99210688735064,870.7865695614292,105.46012466666662,99.588974,125.588974,113.492335
"2018-11-06 00:00:00",84.66238996113933,158.95336887159536,468.02024254611547,870.7865695614292,105.46012466666662,70.663297,149.177297,116.537771
"2018-11-07 00:00:00",74.14076933560479,166.85432098765432,468.0272915425964,870.7865695614292,105.46012466666662,76.728829,199.728829,98.673043
"2018-11-08 00:00:00",73.5079971503139,165.4445432098765,468.03552434355555,870.7865695614292,105.46012466666662,80.614165,236.614165,92.619993
"2018-11-09 00:00:00",92.12081352324134,167.6225590828924,468.1264048880468,870.7865695614292,105.46012466666662,79.038976,110.325976,99.935611
"2018-11-10 00:00:00",93.70876916278209,166.57298415492954,464.8951350281089,898.3371600454028,105.46012466666662,80.089519,108.589519,94.202237
"2018-11-11 00:00:00",80.43668009769735,167.26938189048863,433.50481125841327,904.1399326522888,105.46012466666662,77.80724,88.30724,85.031739
"2018-11-12 00:00:00",78.58833936772328,167.3349014084507,466.5685381491939,875.2474708103399,105.46012466666662,78.587944,88.991944,82.621995
"2018-11-13 00:00:00",90.52900943895554,167.14607042253522,466.5685381491939,875.2474708103399,105.46012466666662,79.301462,136.847462,92.313591
"2018-11-14 00:00:00",92.32698465264455,163.64605633802816,465.60117359526674,875.2474708103399,105.46012466666662,70.605013,555.119013,112.916566
"2018-11-15 00:00:00",82.2440491807999,163.64605633802816,466.2216941103679,875.2474708103399,105.46012466666662,70.966046,120.480046,88.960317
"2018-11-16 00:00:00",82.38649813770267,163.64605633802816,457.16972624209393,875.3701777519605,105.46012466666662,74.514364,124.028364,93.935091
"2018-11-17 00:00:00",96.62149773925209,160.1095156431054,458.73569306654997,880.3018623293641,105.46012466666662,86.597717,125.597717,97.839649
"2018-11-18 00:00:00",102.38412484545707,159.72346234067209,464.04918921845405,876.1508070829453,105.46012466666662,92.102148,115.602148,101.801535
