FECHA	HORA	I_A	I_B	I_C	KVA_Tot	kVAr_Tot	kW_Tot	V_A_B	V_B_C	V_C_A
2016-10-05	11:00:00	109.287040710449	110.147361755371	110.887046813965	2103.85424804688	277.951416015625	2085.45751953125	11013.0166015625	11043.22265625	11054.0166015625
2016-10-05	12:00:00	111.300003051758	111.064903259277	113.138160705566	2197.02221679688	328.640533447266	2172.8466796875	11079.0302734375	11115.412109375	11123.236328125
2016-10-05	13:00:00	105.136642456055	105.236640930176	107.071754455566	2051.41186523438	302.450408935547	2028.59521484375	11192.564453125	11220.931640625	11235.48046875
2016-10-05	14:00:00	99.7021636962891	100.220458984375	100.730117797852	1954.32275390625	312.44091796875	1929.32275390625	11219.4404296875	11249.8603515625	11258.5810546875
2016-10-05	15:00:00	106.306900024414	103.913803100586	105.711502075195	2033.67248535156	305.138031005859	2011.67248535156	11178.4658203125	11216.9541015625	11220.9765625
2016-10-05	16:00:00	106.301658630371	104.859268188477	105.545692443848	2040.40734863281	343.695373535156	2011.40734863281	11233.357421875	11270.0693359375	11274.9169921875
2016-10-05	17:00:00	92.3075256347656	91.8262176513672	92.0449066162109	1766.88842773438	243.439331054687	1749.88842773437	11268.87890625	11307.0654296875	11314.251953125
2016-10-05	18:00:00	92.0004501342774	91.3006744384766	92.1006698608398	1816.9619140625	146.988784790039	1810.9619140625	11284.0068359375	11317.0107421875	11336.0068359375
2016-10-05	19:00:00	87.8276824951172	84.951789855957	87.0587158203125	1696.8974609375	125.069221496582	1692.58715820313	11338	11380.689453125	11389.310546875
2016-10-05	20:00:00	78.1760940551758	76.1993560791016	76.6760940551758	1526.70434570313	125.415161132813	1521.88049316406	11316.53515625	11357.1826171875	11366.0625
2016-10-05	21:00:00	62.855094909668	61.8966026306152	61.5999984741211	1229.10180664063	67.0679092407227	1227.10180664063	11367.65234375	11411.720703125	11414.6865234375
2016-10-05	22:00:00	50.190845489502	49.296947479248	49.696949005127	971.450622558594	45.8168716430664	970.420104980469	11269.6640625	11317.6640625	11314.755859375
2016-10-05	23:00:00	49.7035446166992	48.8035469055176	48.8964538574219	936.248229980469	47.9645385742188	935.248229980469	11239.3408203125	11288.3759765625	11277.8935546875
2016-10-06	00:00:00	48.3609085083008	46.921817779541	47.7609062194824	922.3681640625	58	921.172729492188	11352	11405.8046875	11390.609375
2016-10-06	01:00:00	47.7521018981934	45.2521018981934	47.2478981018066	909.05029296875	23.4369354248047	909.789794921875	11146.7392578125	11201.478515625	11189
2016-10-06	02:00:00	47.7366333007813	44.7544555664063	47.2544555664063	902.455444335937	39	901.455444335937	11159.009765625	11214.9208984375	11199.4658203125
2016-10-06	03:00:00	47.0359420776367	45.2019538879395	47.0339851379395	889.117309570313	28.3789501190186	889.117309570313	11172.98046875	11222.66015625	11213.66015625
2016-10-06	04:00:00	47.1608581542969	46.444263458252	47.5110664367676	926.217224121094	25.3319644927979	925.272521972656	11155.7236328125	11204.7236328125	11197.9443359375
2016-10-06	05:00:00	49.8122024536133	47.9641151428223	50.0801429748535	936.404296875	54.2822952270508	934.404296875	11342.2822265625	11407.1220703125	11386.2822265625
2016-10-06	06:00:00	62.9512367248535	62.4801635742188	61.6289253234863	1218.04138183594	104.553756713867	1213.68603515625	11235.5537109375	11295.4873046875	11297.5537109375
2016-10-06	07:00:00	76.7290191650391	78.2369995117188	75.744010925293	1496.51025390625	165.77018737793	1487.14025878906	11131.4501953125	11170.9296875	11184.189453125
2016-10-06	08:00:00	87.975959777832	90.094482421875	89.3481750488281	1730.87084960938	244.666976928711	1712.7783203125	11192.3515625	11232.3515625	11243.9072265625
2016-10-06	09:00:00	102.340896606445	102.170448303223	102.291641235352	1977.31042480469	259.704467773438	1959.40893554687	11216.802734375	11253.2958984375	11255.4921875
2016-10-06	10:00:00	103.627395629883	103.563697814941	104.863693237305	2021.29296875	285.949035644531	2001.29296875	11152.1396484375	11191.7255859375	11194.9677734375
2016-10-06	11:00:00	108.644317626953	110.216758728027	108.538917541504	2118.32958984375	277	2100.32958984375	11034.837890625	11068.39453125	11078.6708984375
2016-10-06	12:00:00	111.945907592773	110.722946166992	110.17650604248	2151.81420898437	315.540954589844	2128.85229492187	11027.7705078125	11071.6552734375	11082.5029296875
2016-10-06	13:00:00	102.806594848633	104.306594848633	102.368980407715	2040.36315917969	293.871337890625	2019.42590332031	11145.93359375	11179.87109375	11195.1845703125
2016-10-06	14:00:00	101.099998474121	102.989898681641	99.0319213867187	1966.57983398437	300.05859375	1943.21008300781	11149.8408203125	11192.6298828125	11211.8408203125
2016-10-06	15:00:00	106.556907653809	106.798370361328	106.501625061035	2047.13818359375	292.105621337891	2026	11115.3251953125	11150.755859375	11162.89453125
2016-10-06	16:00:00	105.069297790527	105.175811767578	106.303260803223	2013.86975097656	306.385986328125	1990.38598632813	11092.09765625	11129.888671875	11132.33984375
